gid,role,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,truncated_by_depth,pass_through_defined,active_days,activity_span_days,out_after_prior_day_in_tx,prior_day_in_fraction,betweenness,betweenness_pct,pagerank_pct,score_consolidator,score_transit,score_distributor,score_terminal,score_coordinator,score_peripheral,volume_pct,tx_pct,temporal_priority
100000004225615100,terminal,0.5869598066,4,0.2700182077,in_deg=1; out_deg=0; in=90000; out=0 KZT; tx=2/0; out/in=0; prev_day=0.000; depth=2; truncated=0; is_seed=0,2,False,1,0,90000.0000000000,0.0000000000,2,0,0.0002924497,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2822508897,0.0000000000,0.0000000000,0.0000000000,0.5869598066,0.0000000000,0.4130401934,0.5473306415,0.6056527591,0.0000000000
100000004226848100,terminal,0.5302961620,2,0.3272822490,in_deg=1; out_deg=0; in=301866; out=0 KZT; tx=1/0; out/in=0; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,1,0,301866.0000000000,0.0000000000,1,0,0.0003439927,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6185498221,0.0000000000,0.0000000000,0.0000000000,0.5302961620,0.0000000000,0.4697038380,0.7803947959,0.2626738448,0.0000000000
100000004232712100,peripheral,1.0000000000,10,0.1842592598,in_deg=1; out_deg=0; in=12500; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,12500.0000000000,0.0000000000,1,0,0.0005261520,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7933718861,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1034096007,0.2626738448,0.0000000000
100000004235471100,peripheral,1.0000000000,10,0.3044843659,in_deg=1; out_deg=0; in=180000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,180000.0000000000,0.0000000000,1,0,0.0003466621,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6243327402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.6857335128,0.2626738448,0.0000000000
100000004241142100,peripheral,1.0000000000,0,0.2293864872,in_deg=1; out_deg=0; in=27102; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,27102.0000000000,0.0000000000,1,0,0.0005270025,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.7973754448,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.2815163751,0.2626738448,0.0000000000
100000004254434100,terminal,0.5296161982,22,0.2316935277,in_deg=1; out_deg=0; in=44445; out=0 KZT; tx=2/0; out/in=0; prev_day=0.000; depth=1; truncated=0; is_seed=0,1,False,1,0,44445.0000000000,0.0000000000,2,0,0.0002932955,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3000444840,0.0000000000,0.0000000000,0.0000000000,0.5296161982,0.0000000000,0.4703838018,0.3833557649,0.6056527591,0.0000000000
100000004257714100,peripheral,0.5851465700,22,0.1908421114,in_deg=1; out_deg=0; in=52220; out=0 KZT; tx=1/0; role_score=0.585; depth=3; truncated=0; is_seed=0,3,False,1,0,52220.0000000000,0.0000000000,1,0,0.0002921279,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.2764679715,0.0000000000,0.0000000000,0.0000000000,0.4148534300,0.0000000000,0.5851465700,0.4398833558,0.2626738448,0.0000000000
100000004260869100,peripheral,1.0000000000,16,0.1972238670,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0008364927,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.9343861210,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000004261340100,peripheral,1.0000000000,0,0.3136953749,in_deg=1; out_deg=0; in=48500; out=0 KZT; tx=4/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,48500.0000000000,0.0000000000,4,0,0.0003454364,0.0000000000,True,True,4,9,0,0.0000000000,0.0000000000,0.0000000000,0.6221085409,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4100493495,0.7857783760,0.0000000000
100000004263867100,peripheral,1.0000000000,18,0.0795127896,in_deg=1; out_deg=0; in=9000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,9000.0000000000,0.0000000000,1,0,0.0002888219,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1810498221,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0518169583,0.2626738448,0.0000000000
100000004265639100,peripheral,1.0000000000,8,0.1848128350,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0005489751,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8516459075,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000004268036100,peripheral,1.0000000000,18,0.0604425458,in_deg=1; out_deg=0; in=5500; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,5500.0000000000,0.0000000000,1,0,0.0002869612,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.1047597865,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0213100045,0.2626738448,0.0000000000
100000004269433100,peripheral,1.0000000000,70,0.3871796215,in_deg=0; out_deg=1; in=0; out=1.372e+06 KZT; tx=0/67; role_score=1.000; depth=0; truncated=0; is_seed=1,0,True,0,1,0.0000000000,1372000.0000000000,0,67,0.0002840373,-1.0000000000,False,False,16,28,0,0.0000000000,0.0000000000,0.0000000000,0.0093416370,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.9459398834,0.9952893674,0.0000000000
100000004272302100,peripheral,1.0000000000,54,0.0677754684,in_deg=1; out_deg=0; in=10000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,10000.0000000000,0.0000000000,1,0,0.0002861879,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0713967972,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0706594886,0.2626738448,0.0000000000
100000004278574100,peripheral,0.7906413566,10,0.2835151225,in_deg=1; out_deg=1; in=25000; out=12500 KZT; tx=1/1; role_score=0.791; depth=3; truncated=0; is_seed=0,3,False,1,1,25000.0000000000,12500.0000000000,1,1,0.0002848408,0.5000000000,False,True,2,12,0,0.0000000000,0.0000192202,0.2863105175,0.0298042705,0.0000000000,0.1367975504,0.0000000000,0.1738440617,0.2093586434,0.7906413566,0.3519515478,0.6056527591,0.0000000000
100000004285800100,peripheral,0.8643932117,0,0.2321017865,in_deg=1; out_deg=1; in=5000; out=15000 KZT; tx=1/1; role_score=0.864; depth=2; truncated=0; is_seed=0,2,False,1,1,5000.0000000000,15000.0000000000,1,1,0.0003422930,3.0000000000,False,True,2,14,0,0.0000000000,0.0000000000,0.0000000000,0.6123220641,0.0000000000,0.1356067883,0.0000000000,0.0000000000,0.0000000000,0.8643932117,0.1976222521,0.6056527591,0.0000000000
100000004286573100,peripheral,0.6913720157,7,0.0933374854,in_deg=1; out_deg=0; in=16590; out=0 KZT; tx=1/0; role_score=0.691; depth=1; truncated=0; is_seed=0,1,False,1,0,16590.0000000000,0.0000000000,1,0,0.0002867725,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0967526690,0.0000000000,0.0000000000,0.0000000000,0.3086279843,0.0000000000,0.6913720157,0.1576940332,0.2626738448,0.0000000000
100000004291560100,peripheral,0.5988213962,0,0.1537458998,in_deg=1; out_deg=0; in=47190; out=0 KZT; tx=1/0; role_score=0.599; depth=3; truncated=0; is_seed=0,3,False,1,0,47190.0000000000,0.0000000000,1,0,0.0002866765,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0878558719,0.0000000000,0.0000000000,0.0000000000,0.4011786038,0.0000000000,0.5988213962,0.4046657694,0.2626738448,0.0000000000
100000004291663100,peripheral,1.0000000000,0,0.1749798784,in_deg=1; out_deg=0; in=25000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,25000.0000000000,0.0000000000,1,0,0.0003094712,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4806494662,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.2539255271,0.2626738448,0.0000000000
100000004292885100,peripheral,0.5299939559,22,0.2525258432,in_deg=1; out_deg=0; in=112700; out=0 KZT; tx=1/0; role_score=0.530; depth=3; truncated=0; is_seed=0,3,False,1,0,112700.0000000000,0.0000000000,1,0,0.0003014984,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.4192615658,0.0000000000,0.0000000000,0.0000000000,0.4700060441,0.0000000000,0.5299939559,0.6009421265,0.2626738448,0.0000000000
100000004299488100,consolidator,0.8664721215,0,0.7325600813,in_deg=6; out_deg=2; in=1.749e+06; out=344999 KZT; tx=22/14; role_score=0.866; depth=1; truncated=0; is_seed=0,1,False,6,2,1749000.0000000000,344999.0000000000,22,14,0.0014480636,0.1972550029,False,True,12,16,6,0.4285714286,0.0000208054,0.4382303840,0.9730871886,0.8664721215,0.5373787810,0.4525396254,0.7949213265,0.5986874254,0.1335278785,0.9728577838,0.9851951548,0.4222264949
100000004315838100,consolidator,0.5801098016,2,0.4358316002,in_deg=2; out_deg=1; in=50000; out=18000 KZT; tx=2/1; role_score=0.580; depth=1; truncated=0; is_seed=0,1,False,2,1,50000.0000000000,18000.0000000000,2,1,0.0002898062,0.3600000000,False,True,3,23,0,0.0000000000,0.0000237776,0.4908180301,0.2168594306,0.5801098016,0.1423487032,0.0000000000,0.4455243276,0.4086304502,0.4198901984,0.4914759982,0.7243158367,0.0000000000
100000004318918100,peripheral,0.5599123602,11,0.2173680478,in_deg=1; out_deg=0; in=75600; out=0 KZT; tx=1/0; role_score=0.560; depth=1; truncated=0; is_seed=0,1,False,1,0,75600.0000000000,0.0000000000,1,0,0.0002954395,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3374110320,0.0000000000,0.0000000000,0.0000000000,0.4400876398,0.0000000000,0.5599123602,0.5094212651,0.2626738448,0.0000000000
100000004321983100,peripheral,0.6147534422,46,0.3431954338,in_deg=1; out_deg=2; in=10840; out=36200 KZT; tx=1/3; role_score=0.615; depth=3; truncated=0; is_seed=0,3,False,1,2,10840.0000000000,36200.0000000000,1,3,0.0003246111,3.3394833948,False,True,3,28,0,0.0000000000,0.0000013870,0.1143572621,0.5642793594,0.0000000000,0.2052022861,0.3852465578,0.0000000000,0.2493338913,0.6147534422,0.4026469269,0.7857783760,0.0000000000
100000004325327100,consolidator,0.6327440314,0,0.5142494901,in_deg=2; out_deg=1; in=70817; out=70000 KZT; tx=3/1; role_score=0.633; depth=1; truncated=0; is_seed=0,1,False,2,1,70817.0000000000,70000.0000000000,3,1,0.0002941816,0.9884632221,False,True,4,27,0,0.0000000000,0.0000384405,0.5442404007,0.3165035587,0.6327440314,0.2503478785,0.0000000000,0.0087597928,0.4759193481,0.3672559686,0.6336922387,0.7857783760,0.0000000000
100000004326224100,peripheral,1.0000000000,10,0.2797623859,in_deg=1; out_deg=0; in=60000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,60000.0000000000,0.0000000000,1,0,0.0005316970,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8191725979,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.4699416779,0.2626738448,0.0000000000
100000004330371100,coordinator,0.9096073898,16,0.7990387779,in_deg=2; out_deg=2; in=264171; out=90681 KZT; tx=12/6; bet_pct=0.886; pr_pct=0.966; depth=1; truncated=0; is_seed=0,1,False,2,2,264171.0000000000,90681.0000000000,12,6,0.0012497220,0.3432662934,False,True,8,23,0,0.0000000000,0.0003346700,0.8856427379,0.9655249110,0.6669877607,0.4384152062,0.4468659942,0.5840444591,0.9096073898,0.0903926102,0.8037236429,0.9553611485,0.0000000000
100000004331458100,consolidator,0.8069658507,68,0.4229668833,in_deg=2; out_deg=0; in=250000; out=0 KZT; tx=2/0; role_score=0.807; depth=2; truncated=0; is_seed=0,2,False,2,0,250000.0000000000,0.0000000000,2,0,0.0013136485,0.0000000000,False,True,2,16,0,0.0000000000,0.0000000000,0.0000000000,0.9673042705,0.8069658507,0.0000000000,0.0000000000,0.8069658507,0.0000000000,0.1930341493,0.7480933154,0.6056527591,0.0000000000
100000004336228100,terminal,0.5497129042,8,0.2479975571,in_deg=1; out_deg=0; in=51407; out=0 KZT; tx=2/0; out/in=0; prev_day=0.000; depth=3; truncated=0; is_seed=0,3,False,1,0,51407.0000000000,0.0000000000,2,0,0.0002944141,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3205071174,0.0000000000,0.0000000000,0.0000000000,0.5497129042,0.0000000000,0.4502870958,0.4362943024,0.6056527591,0.0000000000
100000004336312100,consolidator,0.6689634331,59,0.6523430613,in_deg=3; out_deg=2; in=90415; out=72650 KZT; tx=7/3; role_score=0.669; depth=2; truncated=0; is_seed=0,2,False,3,2,90415.0000000000,72650.0000000000,7,3,0.0006913876,0.8035171155,False,True,6,31,1,0.3333333333,0.0000337840,0.5233722871,0.9103647687,0.6689634331,0.4525113056,0.3582372719,0.1642998312,0.6394700316,0.3310365669,0.6673396142,0.9042171377,0.3014057126
100000004340038100,peripheral,0.7572116413,12,0.3284937756,in_deg=1; out_deg=1; in=9978; out=49000 KZT; tx=1/1; role_score=0.757; depth=3; truncated=0; is_seed=0,3,False,1,1,9978.0000000000,49000.0000000000,1,1,0.0002877034,4.9108037683,False,True,2,10,0,0.0000000000,0.0000192202,0.2863105175,0.1412366548,0.0000000000,0.1765736463,0.0000000000,0.0000000000,0.2427883587,0.7572116413,0.4650067295,0.6056527591,0.0000000000
100000004350094100,peripheral,1.0000000000,43,0.2304325294,in_deg=1; out_deg=0; in=20000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,20000.0000000000,0.0000000000,1,0,0.0008858571,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.9441725979,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1976222521,0.2626738448,0.0000000000
100000004351795100,distributor,0.8596513533,0,0.8096911097,in_deg=3; out_deg=14; in=118333; out=1.71516e+06 KZT; tx=3/37; role_score=0.860; depth=1; truncated=0; is_seed=0,1,False,3,14,118333.0000000000,1715161.0000000000,3,37,0.0003117690,14.4943591390,False,True,19,30,2,0.0540540541,0.0024285216,0.9724540902,0.5011120996,0.4841963984,0.5536838791,0.8596513533,0.0000000000,0.8310514930,0.1403486467,0.9629878869,0.9872139973,0.0533629188
100000004356593100,peripheral,0.6730734361,2,0.3488111426,in_deg=1; out_deg=1; in=50000; out=10000 KZT; tx=1/1; role_score=0.673; depth=2; truncated=0; is_seed=0,2,False,1,1,50000.0000000000,10000.0000000000,1,1,0.0002918666,0.2000000000,False,True,2,8,0,0.0000000000,0.0000192202,0.2863105175,0.2684608541,0.0000000000,0.1158261287,0.0000000000,0.3269265639,0.2809556185,0.6730734361,0.4699416779,0.6056527591,0.0000000000
100000004358004100,distributor,0.8976945245,2,0.3747749557,in_deg=0; out_deg=11; in=0; out=980850 KZT; tx=0/17; role_score=0.898; depth=0; truncated=0; is_seed=1,0,True,0,11,0.0000000000,980850.0000000000,0,17,0.0002840373,-1.0000000000,False,False,12,14,0,0.0000000000,0.0000000000,0.0000000000,0.0093416370,0.0000000000,0.0000000000,0.8976945245,0.0000000000,0.0000000000,0.1023054755,0.9235082997,0.9499775684,0.0000000000
100000004360785100,peripheral,0.5444998489,16,0.2268390456,in_deg=1; out_deg=0; in=94705; out=0 KZT; tx=1/0; role_score=0.544; depth=1; truncated=0; is_seed=0,1,False,1,0,94705.0000000000,0.0000000000,1,0,0.0002941528,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.3160587189,0.0000000000,0.0000000000,0.0000000000,0.4555001511,0.0000000000,0.5444998489,0.5601166442,0.2626738448,0.0000000000
100000004368189100,terminal,0.5000947635,24,0.4716957000,in_deg=1; out_deg=2; in=384600; out=28200 KZT; tx=1/2; out/in=0.0733; prev_day=0.500; depth=3; truncated=0; is_seed=0,3,False,1,2,384600.0000000000,28200.0000000000,1,2,0.0003022253,0.0733229329,False,True,3,5,1,0.5000000000,0.0000027741,0.1585976628,0.4281583630,0.0000000000,0.2925765907,0.3394172270,0.5000947635,0.2394658728,0.4999052365,0.8283983849,0.7243158367,0.3621579183
100000004377043100,peripheral,1.0000000000,15,0.1431430151,in_deg=1; out_deg=0; in=5700; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,5700.0000000000,0.0000000000,1,0,0.0003613978,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.6523576512,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.0235531629,0.2626738448,0.0000000000
100000004379306100,peripheral,1.0000000000,8,0.1934923810,in_deg=1; out_deg=0; in=15000; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,15000.0000000000,0.0000000000,1,0,0.0005289005,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8089412811,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1310004486,0.2626738448,0.0000000000
100000004386258100,coordinator,0.7859365624,7,0.6662074019,in_deg=3; out_deg=3; in=61700; out=40000 KZT; tx=3/3; bet_pct=0.774; pr_pct=0.814; depth=2; truncated=0; is_seed=0,2,False,3,3,61700.0000000000,40000.0000000000,3,3,0.0005302961,0.6482982172,False,True,3,26,0,0.0000000000,0.0001204733,0.7737896494,0.8142793594,0.5827855848,0.4216390938,0.3894092219,0.2732889722,0.7859365624,0.2140634376,0.5843427546,0.8476895469,0.0000000000
100000004386286100,peripheral,1.0000000000,7,0.1972708256,in_deg=1; out_deg=0; in=12500; out=0 KZT; tx=1/0; role_score=1.000; depth=4; truncated=1; is_seed=0,4,False,1,0,12500.0000000000,0.0000000000,1,0,0.0005933238,0.0000000000,True,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.8801156584,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000,0.1034096007,0.2626738448,0.0000000000
100000004386331100,coordinator,0.5332562352,7,0.4632633800,in_deg=1; out_deg=2; in=20000; out=17500 KZT; tx=1/2; bet_pct=0.427; pr_pct=0.782; depth=3; truncated=0; is_seed=0,3,False,1,2,20000.0000000000,17500.0000000000,1,2,0.0005094131,0.8750000000,False,True,3,26,0,0.0000000000,0.0000202110,0.4265442404,0.7822508897,0.0000000000,0.2827572529,0.3162023695,0.0406844968,0.5332562352,0.4667437648,0.3519515478,0.7243158367,0.0000000000
100000004388209100,peripheral,0.7146418858,22,0.0751210837,in_deg=1; out_deg=0; in=11800; out=0 KZT; tx=1/0; role_score=0.715; depth=1; truncated=0; is_seed=0,1,False,1,0,11800.0000000000,0.0000000000,1,0,0.0002864953,0.0000000000,False,True,1,1,0,0.0000000000,0.0000000000,0.0000000000,0.0807384342,0.0000000000,0.0000000000,0.0000000000,0.2853581142,0.0000000000,0.7146418858,0.0944369672,0.2626738448,0.0000000000
100000004388353100,consolidator,0.7148685403,11,0.3013997737,in_deg=2; out_deg=0; in=62960; out=0 KZT; tx=2/0; role_score=0.715; depth=1; truncated=0; is_seed=0,1,False,2,0,62960.0000000000,0.0000000000,2,0,0.0003388452,0.0000000000,False,True,2,9,0,0.0000000000,0.0000000000,0.0000000000,0.6069839858,0.7148685403,0.0000000000,0.0000000000,0.7148685403,0.0000000000,0.2851314597,0.4780170480,0.6056527591,0.0000000000
100000004388983100,distributor,0.7579250720,71,0.3576708732,in_deg=0; out_deg=2; in=0; out=450816 KZT; tx=0/23; role_score=0.758; depth=0; truncated=0; is_seed=1,0,True,0,2,0.0000000000,450816.0000000000,0,23,0.0002840373,-1.0000000000,False,False,5,5,0,0.0000000000,0.0000000000,0.0000000000,0.0093416370,0.0000000000,0.0000000000,0.7579250720,0.0000000000,0.0000000000,0.2420749280,0.8436518618,0.9690444145,0.0000000000
100000004390333100,distributor,0.7802811981,0,0.7119475909,in_deg=2; out_deg=9; in=64558; out=506500 KZT; tx=2/14; role_score=0.780; depth=1; truncated=0; is_seed=0,1,False,2,9,64558.0000000000,506500.0000000000,2,14,0.0002936074,7.8456581678,False,True,9,30,3,0.2142857143,0.0001584150,0.8138564274,0.3053825623,0.4234044891,0.5039312434,0.7802811981,0.0000000000,0.6613142678,0.2197188019,0.8777478690,0.9441453567,0.2023168621
100000004394765100,terminal,0.8216937720,16,0.7491968567,in_deg=3; out_deg=2; in=603844; out=82500 KZT; tx=10/2; out/in=0.137; prev_day=0.500; depth=1; truncated=0; is_seed=0,1,False,3,2,603844.0000000000,82500.0000000000,10,2,0.0003781069,0.1366246911,False,True,7,19,1,0.5000000000,0.0000651639,0.6836393990,0.6777135231,0.7613780598,0.3535021917,0.3370557157,0.8216937720,0.6818616362,0.1783062280,0.8947958726,0.9228353522,0.4614176761
100000004398811100,distributor,0.6417507205,2,0.4975952506,in_deg=1; out_deg=3; in=426000; out=1.04067e+06 KZT; tx=1/4; role_score=0.642; depth=2; truncated=0; is_seed=0,2,False,1,3,426000.0000000000,1040672.0000000000,1,4,0.0003476781,2.4428920188,False,True,4,19,0,0.0000000000,0.0000014861,0.1210350584,0.6265569395,0.0000000000,0.4096477750,0.6417507205,0.0000000000,0.2726916228,0.3582492795,0.9513234634,0.8227904890,0.0000000000
